pokedex_number,name,hp,attack,defense,sp_attack,sp_defense,speed,base_total,height_m,type1,type2,weight_kg,is_legendary
393,Piplup,53,51,53,61,56,40,314,0.4,water,,5.2,0
394,Prinplup,64,66,68,81,76,50,405,0.8,water,,23,0
395,Empoleon,84,86,88,111,101,60,530,1.7,water,steel,84.5,0
396,Starly,40,55,30,30,30,60,245,0.3,normal,flying,2,0
397,Staravia,55,75,50,40,40,80,340,0.6,normal,flying,15.5,0
398,Staraptor,85,120,70,50,60,100,485,1.2,normal,flying,24.9,0
399,Bidoof,59,45,40,35,40,31,250,0.5,normal,,20,0
400,Bibarel,79,85,60,55,60,71,410,1,normal,water,31.5,0
401,Kricketot,37,25,41,25,41,25,194,0.3,bug,,2.2,0
402,Kricketune,77,85,51,55,51,65,384,1,bug,,25.5,0
403,Shinx,45,65,34,40,34,45,263,0.5,electric,,9.5,0
404,Luxio,60,85,49,60,49,60,363,0.9,electric,,30.5,0
405,Luxray,80,120,79,95,79,70,523,1.4,electric,,42,0
406,Budew,40,30,35,50,70,55,280,0.2,grass,poison,1.2,0
407,Roserade,60,70,65,125,105,90,515,0.9,grass,poison,14.5,0
408,Cranidos,67,125,40,30,30,58,350,0.9,rock,,31.5,0
409,Rampardos,97,165,60,65,50,58,495,1.6,rock,,102.5,0
410,Shieldon,30,42,118,42,88,30,350,0.5,rock,steel,57,0
411,Bastiodon,60,52,168,47,138,30,495,1.3,rock,steel,149.5,0
412,Burmy,40,29,45,29,45,36,224,0.2,bug,,3.4,0
413,Wormadam,60,69,95,69,95,36,424,0.5,bug,grass,6.5,0
414,Mothim,70,94,50,94,50,66,424,0.9,bug,flying,23.3,0
415,Combee,30,30,42,30,42,70,244,0.3,bug,flying,5.5,0
416,Vespiquen,70,80,102,80,102,40,474,1.2,bug,flying,38.5,0
417,Pachirisu,60,45,70,45,90,95,405,0.4,electric,,3.9,0
418,Buizel,55,65,35,60,30,85,330,0.7,water,,29.5,0
419,Floatzel,85,105,55,85,50,115,495,1.1,water,,33.5,0
420,Cherubi,45,35,45,62,53,35,275,0.4,grass,,3.3,0
421,Cherrim,70,60,70,87,78,85,450,0.5,grass,,9.3,0
422,Shellos,76,48,48,57,62,34,325,0.3,water,,6.3,0
423,Gastrodon,111,83,68,92,82,39,475,0.9,water,ground,29.9,0
424,Ambipom,75,100,66,60,66,115,482,1.2,normal,,20.3,0
425,Drifloon,90,50,34,60,44,70,348,0.4,ghost,flying,1.2,0
426,Drifblim,150,80,44,90,54,80,498,1.2,ghost,flying,15,0
427,Buneary,55,66,44,44,56,85,350,0.4,normal,,5.5,0
428,Lopunny,65,136,94,54,96,135,580,1.2,normal,,33.3,0
429,Mismagius,60,60,60,105,105,105,495,0.9,ghost,,4.4,0
430,Honchkrow,100,125,52,105,52,71,505,0.9,dark,flying,27.3,0
431,Glameow,49,55,42,42,37,85,310,0.5,normal,,3.9,0
432,Purugly,71,82,64,64,59,112,452,1,normal,,43.8,0
433,Chingling,45,30,50,65,50,45,285,0.2,psychic,,0.6,0
434,Stunky,63,63,47,41,41,74,329,0.4,poison,dark,19.2,0
435,Skuntank,103,93,67,71,61,84,479,1,poison,dark,38,0
436,Bronzor,57,24,86,24,86,23,300,0.5,steel,psychic,60.5,0
437,Bronzong,67,89,116,79,116,33,500,1.3,steel,psychic,187,0
438,Bonsly,50,80,95,10,45,10,290,0.5,rock,,15,0
439,Mime Jr.,20,25,45,70,90,60,310,0.6,psychic,fairy,13,0
440,Happiny,100,5,5,15,65,30,220,0.6,normal,,24.4,0
441,Chatot,76,65,45,92,42,91,411,0.5,normal,flying,1.9,0
442,Spiritomb,50,92,108,92,108,35,485,1,ghost,dark,108,0
443,Gible,58,70,45,40,45,42,300,0.7,dragon,ground,20.5,0
444,Gabite,68,90,65,50,55,82,410,1.4,dragon,ground,56,0
445,Garchomp,108,170,115,120,95,92,700,1.9,dragon,ground,95,0
446,Munchlax,135,85,40,40,85,5,390,0.6,normal,,105,0
447,Riolu,40,70,40,35,40,60,285,0.7,fighting,,20.2,0
448,Lucario,70,145,88,140,70,112,625,1.2,fighting,steel,54,0
449,Hippopotas,68,72,78,38,42,32,330,0.8,ground,,49.5,0
450,Hippowdon,108,112,118,68,72,47,525,2,ground,,300,0
451,Skorupi,40,50,90,30,55,65,330,0.8,poison,bug,12,0
452,Drapion,70,90,110,60,75,95,500,1.3,poison,dark,61.5,0
453,Croagunk,48,61,40,61,40,50,300,0.7,poison,fighting,23,0
454,Toxicroak,83,106,65,86,65,85,490,1.3,poison,fighting,44.4,0
455,Carnivine,74,100,72,90,72,46,454,1.4,grass,,27,0
456,Finneon,49,49,56,49,61,66,330,0.4,water,,7,0
457,Lumineon,69,69,76,69,86,91,460,1.2,water,,24,0
458,Mantyke,45,20,50,60,120,50,345,1,water,flying,65,0
459,Snover,60,62,50,62,60,40,334,1,grass,ice,50.5,0
460,Abomasnow,90,132,105,132,105,30,594,2.2,grass,ice,135.5,0
461,Weavile,70,120,65,45,85,125,510,1.1,dark,ice,34,0
462,Magnezone,70,70,115,130,90,60,535,1.2,electric,steel,180,0
463,Lickilicky,110,85,95,80,95,50,515,1.7,normal,,140,0
464,Rhyperior,115,140,130,55,55,40,535,2.4,ground,rock,282.8,0
465,Tangrowth,100,100,125,110,50,50,535,2,grass,,128.6,0
466,Electivire,75,123,67,95,85,95,540,1.8,electric,,138.6,0
467,Magmortar,75,95,67,125,95,83,540,1.6,fire,,68,0
468,Togekiss,85,50,95,120,115,80,545,1.5,fairy,flying,38,0
469,Yanmega,86,76,86,116,56,95,515,1.9,bug,flying,51.5,0
470,Leafeon,65,110,130,60,65,95,525,1,grass,,25.5,0
471,Glaceon,65,60,110,130,95,65,525,0.8,ice,,25.9,0
472,Gliscor,75,95,125,45,75,95,510,2,ground,flying,42.5,0
473,Mamoswine,110,130,80,70,60,80,530,2.5,ice,ground,291,0
474,Porygon-Z,85,80,70,135,75,90,535,0.9,normal,,34,0
475,Gallade,68,165,95,65,115,110,618,1.6,psychic,fighting,52,0
476,Probopass,60,55,145,75,150,40,525,1.4,rock,steel,340,0
477,Dusknoir,45,100,135,65,135,45,525,2.2,ghost,,106.6,0
478,Froslass,70,80,70,80,70,110,480,1.3,ice,ghost,26.6,0
479,Rotom,50,65,107,105,107,86,520,0.3,electric,ghost,0.3,0
480,Uxie,75,75,130,75,130,95,580,0.3,psychic,,0.3,1
481,Mesprit,80,105,105,105,105,80,580,0.3,psychic,,0.3,1
482,Azelf,75,125,70,125,70,115,580,0.3,psychic,,0.3,1
483,Dialga,100,120,120,150,100,90,680,5.4,steel,dragon,683,1
484,Palkia,90,120,100,150,120,100,680,4.2,water,dragon,336,1
485,Heatran,91,90,106,130,106,77,600,1.7,fire,steel,430,1
486,Regigigas,110,160,110,80,110,100,670,3.7,normal,,420,1
487,Giratina,150,120,100,120,100,90,680,4.5,ghost,dragon,750,1
488,Cresselia,120,70,120,75,130,85,600,1.5,psychic,,85.6,1
489,Phione,80,80,80,80,80,80,480,0.4,water,,3.1,0
490,Manaphy,100,100,100,100,100,100,600,0.3,water,,1.4,1
491,Darkrai,70,90,90,135,90,125,600,1.5,dark,,50.5,1
492,Shaymin,100,103,75,120,75,127,600,0.2,grass,grass,2.1,1
493,Arceus,120,120,120,120,120,120,720,3.2,normal,,320,1
494,Victini,100,100,100,100,100,100,600,0.4,psychic,fire,4,1
495,Snivy,45,45,55,45,55,63,308,0.6,grass,,8.1,0
496,Servine,60,60,75,60,75,83,413,0.8,grass,,16,0
497,Serperior,75,75,95,75,95,113,528,3.3,grass,,63,0
498,Tepig,65,63,45,45,45,45,308,0.5,fire,,9.9,0
499,Pignite,90,93,55,70,55,55,418,1,fire,fighting,55.5,0
500,Emboar,110,123,65,100,65,65,528,1.6,fire,fighting,150,0
501,Oshawott,55,55,45,63,45,45,308,0.5,water,,5.9,0
502,Dewott,75,75,60,83,60,60,413,0.8,water,,24.5,0
503,Samurott,95,100,85,108,70,70,528,1.5,water,,94.6,0
504,Patrat,45,55,39,35,39,42,255,0.5,normal,,11.6,0
505,Watchog,60,85,69,60,69,77,420,1.1,normal,,27,0
506,Lillipup,45,60,45,25,45,55,275,0.4,normal,,4.1,0
507,Herdier,65,80,65,35,65,60,370,0.9,normal,,14.7,0
508,Stoutland,85,110,90,45,90,80,500,1.2,normal,,61,0
509,Purrloin,41,50,37,50,37,66,281,0.4,dark,,10.1,0
510,Liepard,64,88,50,88,50,106,446,1.1,dark,,37.5,0
511,Pansage,50,53,48,53,48,64,316,0.6,grass,,10.5,0
512,Simisage,75,98,63,98,63,101,498,1.1,grass,,30.5,0
513,Pansear,50,53,48,53,48,64,316,0.6,fire,,11,0
514,Simisear,75,98,63,98,63,101,498,1,fire,,28,0
515,Panpour,50,53,48,53,48,64,316,0.6,water,,13.5,0
516,Simipour,75,98,63,98,63,101,498,1,water,,29,0
517,Munna,76,25,45,67,55,24,292,0.6,psychic,,23.3,0
518,Musharna,116,55,85,107,95,29,487,1.1,psychic,,60.5,0
519,Pidove,50,55,50,36,30,43,264,0.3,normal,flying,2.1,0
520,Tranquill,62,77,62,50,42,65,358,0.6,normal,flying,15,0
521,Unfezant,80,115,80,65,55,93,488,1.2,normal,flying,29,0
522,Blitzle,45,60,32,50,32,76,295,0.8,electric,,29.8,0
523,Zebstrika,75,100,63,80,63,116,497,1.6,electric,,79.5,0
524,Roggenrola,55,75,85,25,25,15,280,0.4,rock,,18,0
525,Boldore,70,105,105,50,40,20,390,0.9,rock,,102,0
526,Gigalith,85,135,130,60,80,25,515,1.7,rock,,260,0
527,Woobat,65,45,43,55,43,72,323,0.4,psychic,flying,2.1,0
528,Swoobat,67,57,55,77,55,114,425,0.9,psychic,flying,10.5,0
529,Drilbur,60,85,40,30,45,68,328,0.3,ground,,8.5,0
530,Excadrill,110,135,60,50,65,88,508,0.7,ground,steel,40.4,0
531,Audino,103,60,126,80,126,50,545,1.1,normal,,31,0
532,Timburr,75,80,55,25,35,35,305,0.6,fighting,,12.5,0
533,Gurdurr,85,105,85,40,50,40,405,1.2,fighting,,40,0
534,Conkeldurr,105,140,95,55,65,45,505,1.4,fighting,,87,0
535,Tympole,50,50,40,50,40,64,294,0.5,water,,4.5,0
536,Palpitoad,75,65,55,65,55,69,384,0.8,water,ground,17,0
537,Seismitoad,105,95,75,85,75,74,509,1.5,water,ground,62,0
538,Throh,120,100,85,30,85,45,465,1.3,fighting,,55.5,0
539,Sawk,75,125,75,30,75,85,465,1.4,fighting,,51,0
540,Sewaddle,45,53,70,40,60,42,310,0.3,bug,grass,2.5,0
541,Swadloon,55,63,90,50,80,42,380,0.5,bug,grass,7.3,0
542,Leavanny,75,103,80,70,80,92,500,1.2,bug,grass,20.5,0
543,Venipede,30,45,59,30,39,57,260,0.4,bug,poison,5.3,0
544,Whirlipede,40,55,99,40,79,47,360,1.2,bug,poison,58.5,0
545,Scolipede,60,100,89,55,69,112,485,2.5,bug,poison,200.5,0
546,Cottonee,40,27,60,37,50,66,280,0.3,grass,fairy,0.6,0
547,Whimsicott,60,67,85,77,75,116,480,0.7,grass,fairy,6.6,0
548,Petilil,45,35,50,70,50,30,280,0.5,grass,,6.6,0
549,Lilligant,70,60,75,110,75,90,480,1.1,grass,,16.3,0
550,Basculin,70,92,65,80,55,98,460,1,water,,18,0
551,Sandile,50,72,35,35,35,65,292,0.7,ground,dark,15.2,0
552,Krokorok,60,82,45,45,45,74,351,1,ground,dark,33.4,0
553,Krookodile,95,117,80,65,70,92,519,1.5,ground,dark,96.3,0
554,Darumaka,70,90,45,15,45,50,315,0.6,fire,,37.5,0
555,Darmanitan,105,30,105,140,105,55,540,1.3,fire,fire,92.9,0
556,Maractus,75,86,67,106,67,60,461,1,grass,,28,0
557,Dwebble,50,65,85,35,35,55,325,0.3,bug,rock,14.5,0
558,Crustle,70,105,125,65,75,45,485,1.4,bug,rock,200,0
559,Scraggy,50,75,70,35,70,48,348,0.6,dark,fighting,11.8,0
560,Scrafty,65,90,115,45,115,58,488,1.1,dark,fighting,30,0
561,Sigilyph,72,58,80,103,80,97,490,1.4,psychic,flying,14,0
562,Yamask,38,30,85,55,65,30,303,0.5,ghost,,1.5,0
563,Cofagrigus,58,50,145,95,105,30,483,1.7,ghost,,76.5,0
564,Tirtouga,54,78,103,53,45,22,355,0.7,water,rock,16.5,0
565,Carracosta,74,108,133,83,65,32,495,1.2,water,rock,81,0
566,Archen,55,112,45,74,45,70,401,0.5,rock,flying,9.5,0
567,Archeops,75,140,65,112,65,110,567,1.4,rock,flying,32,0
568,Trubbish,50,50,62,40,62,65,329,0.6,poison,,31,0
569,Garbodor,80,95,82,60,82,75,474,1.9,poison,,107.3,0
570,Zorua,40,65,40,80,40,65,330,0.7,dark,,12.5,0
571,Zoroark,60,105,60,120,60,105,510,1.6,dark,,81.1,0
572,Minccino,55,50,40,40,40,75,300,0.4,normal,,5.8,0
573,Cinccino,75,95,60,65,60,115,470,0.5,normal,,7.5,0
574,Gothita,45,30,50,55,65,45,290,0.4,psychic,,5.8,0
575,Gothorita,60,45,70,75,85,55,390,0.7,psychic,,18,0
576,Gothitelle,70,55,95,95,110,65,490,1.5,psychic,,44,0
577,Solosis,45,30,40,105,50,20,290,0.3,psychic,,1,0
578,Duosion,65,40,50,125,60,30,370,0.6,psychic,,8,0
579,Reuniclus,110,65,75,125,85,30,490,1,psychic,,20.1,0
580,Ducklett,62,44,50,44,50,55,305,0.5,water,flying,5.5,0
581,Swanna,75,87,63,87,63,98,473,1.3,water,flying,24.2,0
582,Vanillite,36,50,50,65,60,44,305,0.4,ice,,5.7,0
583,Vanillish,51,65,65,80,75,59,395,1.1,ice,,41,0
584,Vanilluxe,71,95,85,110,95,79,535,1.3,ice,,57.5,0
585,Deerling,60,60,50,40,50,75,335,0.6,normal,grass,19.5,0
586,Sawsbuck,80,100,70,60,70,95,475,1.9,normal,grass,92.5,0
587,Emolga,55,75,60,75,60,103,428,0.4,electric,flying,5,0
588,Karrablast,50,75,45,40,45,60,315,0.5,bug,,5.9,0
589,Escavalier,70,135,105,60,105,20,495,1,bug,steel,33,0
590,Foongus,69,55,45,55,55,15,294,0.2,grass,poison,1,0
591,Amoonguss,114,85,70,85,80,30,464,0.6,grass,poison,10.5,0
592,Frillish,55,40,50,65,85,40,335,1.2,water,ghost,33,0
593,Jellicent,100,60,70,85,105,60,480,2.2,water,ghost,135,0
594,Alomomola,165,75,80,40,45,65,470,1.2,water,,31.6,0
595,Joltik,50,47,50,57,50,65,319,0.1,bug,electric,0.6,0
596,Galvantula,70,77,60,97,60,108,472,0.8,bug,electric,14.3,0
597,Ferroseed,44,50,91,24,86,10,305,0.6,grass,steel,18.8,0
598,Ferrothorn,74,94,131,54,116,20,489,1,grass,steel,110,0
599,Klink,40,55,70,45,60,30,300,0.3,steel,,21,0
600,Klang,60,80,95,70,85,50,440,0.6,steel,,51,0
601,Klinklang,60,100,115,70,85,90,520,0.6,steel,,81,0
602,Tynamo,35,55,40,45,40,60,275,0.2,electric,,0.3,0
603,Eelektrik,65,85,70,75,70,40,405,1.2,electric,,22,0
604,Eelektross,85,115,80,105,80,50,515,2.1,electric,,80.5,0
605,Elgyem,55,55,55,85,55,30,335,0.5,psychic,,9,0
606,Beheeyem,75,75,75,125,95,40,485,1,psychic,,34.5,0
607,Litwick,50,30,55,65,55,20,275,0.3,ghost,fire,3.1,0
608,Lampent,60,40,60,95,60,55,370,0.6,ghost,fire,13,0
609,Chandelure,60,55,90,145,90,80,520,1,ghost,fire,34.3,0
610,Axew,46,87,60,30,40,57,320,0.6,dragon,,18,0
611,Fraxure,66,117,70,40,50,67,410,1,dragon,,36,0
612,Haxorus,76,147,90,60,70,97,540,1.8,dragon,,105.5,0
613,Cubchoo,55,70,40,60,40,40,305,0.5,ice,,8.5,0
614,Beartic,95,130,80,70,80,50,505,2.6,ice,,260,0
615,Cryogonal,80,50,50,95,135,105,515,1.1,ice,,148,0
616,Shelmet,50,40,85,40,65,25,305,0.4,bug,,7.7,0
617,Accelgor,80,70,40,100,60,145,495,0.8,bug,,25.3,0
618,Stunfisk,109,66,84,81,99,32,471,0.7,ground,electric,11,0
619,Mienfoo,45,85,50,55,50,65,350,0.9,fighting,,20,0
620,Mienshao,65,125,60,95,60,105,510,1.4,fighting,,35.5,0
621,Druddigon,77,120,90,60,90,48,485,1.6,dragon,,139,0
622,Golett,59,74,50,35,50,35,303,1,ground,ghost,92,0
623,Golurk,89,124,80,55,80,55,483,2.8,ground,ghost,330,0
624,Pawniard,45,85,70,40,40,60,340,0.5,dark,steel,10.2,0
625,Bisharp,65,125,100,60,70,70,490,1.6,dark,steel,70,0
626,Bouffalant,95,110,95,40,95,55,490,1.6,normal,,94.6,0
627,Rufflet,70,83,50,37,50,60,350,0.5,normal,flying,10.5,0
628,Braviary,100,123,75,57,75,80,510,1.5,normal,flying,41,0
629,Vullaby,70,55,75,45,65,60,370,0.5,dark,flying,9,0
630,Mandibuzz,110,65,105,55,95,80,510,1.2,dark,flying,39.5,0
631,Heatmor,85,97,66,105,66,65,484,1.4,fire,,58,0
632,Durant,58,109,112,48,48,109,484,0.3,bug,steel,33,0
633,Deino,52,65,50,45,50,38,300,0.8,dark,dragon,17.3,0
634,Zweilous,72,85,70,65,70,58,420,1.4,dark,dragon,50,0
635,Hydreigon,92,105,90,125,90,98,600,1.8,dark,dragon,160,0
636,Larvesta,55,85,55,50,55,60,360,1.1,bug,fire,28.8,0
637,Volcarona,85,60,65,135,105,100,550,1.6,bug,fire,46,0
638,Cobalion,91,90,129,90,72,108,580,2.1,steel,fighting,250,1
639,Terrakion,91,129,90,72,90,108,580,1.9,rock,fighting,260,1
640,Virizion,91,90,72,90,129,108,580,2,grass,fighting,200,1
641,Tornadus,79,100,80,110,90,121,580,1.5,flying,,63,1
642,Thundurus,79,105,70,145,80,101,580,1.5,electric,flying,61,1
643,Reshiram,100,120,100,150,120,90,680,3.2,dragon,fire,330,1
644,Zekrom,100,150,120,120,100,90,680,2.9,dragon,electric,345,1
645,Landorus,89,145,90,105,80,91,600,1.5,ground,flying,68,1
646,Kyurem,125,120,90,170,100,95,700,3,dragon,ice,325,1
647,Keldeo,91,72,90,129,90,108,580,1.4,water,fighting,48.5,1
648,Meloetta,100,128,90,77,77,128,600,0.6,normal,psychic,6.5,1
649,Genesect,71,120,95,120,95,99,600,1.5,bug,steel,82.5,1
650,Chespin,56,61,65,48,45,38,313,0.4,grass,,9,0
651,Quilladin,61,78,95,56,58,57,405,0.7,grass,,29,0
652,Chesnaught,88,107,122,74,75,64,530,1.6,grass,fighting,90,0
653,Fennekin,40,45,40,62,60,60,307,0.4,fire,,9.4,0
654,Braixen,59,59,58,90,70,73,409,1,fire,,14.5,0
655,Delphox,75,69,72,114,100,104,534,1.5,fire,psychic,39,0
656,Froakie,41,56,40,62,44,71,314,0.3,water,,7,0
657,Frogadier,54,63,52,83,56,97,405,0.6,water,,10.9,0
658,Greninja,72,145,67,153,71,132,640,1.5,water,dark,40,0
659,Bunnelby,38,36,38,32,36,57,237,0.4,normal,,5,0
660,Diggersby,85,56,77,50,77,78,423,1,normal,ground,42.4,0
661,Fletchling,45,50,43,40,38,62,278,0.3,normal,flying,1.7,0
662,Fletchinder,62,73,55,56,52,84,382,0.7,fire,flying,16,0
663,Talonflame,78,81,71,74,69,126,499,1.2,fire,flying,24.5,0
664,Scatterbug,38,35,40,27,25,35,200,0.3,bug,,2.5,0
665,Spewpa,45,22,60,27,30,29,213,0.3,bug,,8.4,0
666,Vivillon,80,52,50,90,50,89,411,1.2,bug,flying,17,0
667,Litleo,62,50,58,73,54,72,369,0.6,fire,normal,13.5,0
668,Pyroar,86,68,72,109,66,106,507,1.5,fire,normal,81.5,0
669,Flabébé,44,38,39,61,79,42,303,0.1,fairy,,0.1,0
670,Floette,74,65,67,125,128,92,551,0.2,fairy,,0.9,0
671,Florges,78,65,68,112,154,75,552,1.1,fairy,,10,0
672,Skiddo,66,65,48,62,57,52,350,0.9,grass,,31,0
673,Gogoat,123,100,62,97,81,68,531,1.7,grass,,91,0
674,Pancham,67,82,62,46,48,43,348,0.6,fighting,,8,0
675,Pangoro,95,124,78,69,71,58,495,2.1,fighting,dark,136,0
676,Furfrou,75,80,60,65,90,102,472,1.2,normal,,28,0
677,Espurr,62,48,54,63,60,68,355,0.3,psychic,,3.5,0
678,Meowstic,74,48,76,83,81,104,466,0.6,psychic,,8.5,0
679,Honedge,45,80,100,35,37,28,325,0.8,steel,ghost,2,0
680,Doublade,59,110,150,45,49,35,448,0.8,steel,ghost,4.5,0
681,Aegislash,60,150,50,150,50,60,520,1.7,steel,ghost,53,0
682,Spritzee,78,52,60,63,65,23,341,0.2,fairy,,0.5,0
683,Aromatisse,101,72,72,99,89,29,462,0.8,fairy,,15.5,0
684,Swirlix,62,48,66,59,57,49,341,0.4,fairy,,3.5,0
685,Slurpuff,82,80,86,85,75,72,480,0.8,fairy,,5,0
686,Inkay,53,54,53,37,46,45,288,0.4,dark,psychic,3.5,0
687,Malamar,86,92,88,68,75,73,482,1.5,dark,psychic,47,0
688,Binacle,42,52,67,39,56,50,306,0.5,rock,water,31,0
689,Barbaracle,72,105,115,54,86,68,500,1.3,rock,water,96,0
690,Skrelp,50,60,60,60,60,30,320,0.5,poison,water,7.3,0
691,Dragalge,65,75,90,97,123,44,494,1.8,poison,dragon,81.5,0
692,Clauncher,50,53,62,58,63,44,330,0.5,water,,8.3,0
693,Clawitzer,71,73,88,120,89,59,500,1.3,water,,35.3,0
694,Helioptile,44,38,33,61,43,70,289,0.5,electric,normal,6,0
695,Heliolisk,62,55,52,109,94,109,481,1,electric,normal,21,0
696,Tyrunt,58,89,77,45,45,48,362,0.8,rock,dragon,26,0
697,Tyrantrum,82,121,119,69,59,71,521,2.5,rock,dragon,270,0
698,Amaura,77,59,50,67,63,46,362,1.3,rock,ice,25.2,0
699,Aurorus,123,77,72,99,92,58,521,2.7,rock,ice,225,0
700,Sylveon,95,65,65,110,130,60,525,1,fairy,,23.5,0
701,Hawlucha,78,92,75,74,63,118,500,0.8,fighting,flying,21.5,0
702,Dedenne,67,58,57,81,67,101,431,0.2,electric,fairy,2.2,0
703,Carbink,50,50,150,50,150,50,500,0.3,rock,fairy,5.7,0
704,Goomy,45,50,35,55,75,40,300,0.3,dragon,,2.8,0
705,Sliggoo,68,75,53,83,113,60,452,0.8,dragon,,17.5,0
706,Goodra,90,100,70,110,150,80,600,2,dragon,,150.5,0
707,Klefki,57,80,91,80,87,75,470,0.2,steel,fairy,3,0
708,Phantump,43,70,48,50,60,38,309,0.4,ghost,grass,7,0
709,Trevenant,85,110,76,65,82,56,474,1.5,ghost,grass,71,0
710,Pumpkaboo,59,66,70,44,55,41,335,0.8,ghost,grass,15,0
711,Gourgeist,85,100,122,58,75,54,494,1.7,ghost,grass,39,0
712,Bergmite,55,69,85,32,35,28,304,1,ice,,99.5,0
713,Avalugg,95,117,184,44,46,28,514,2,ice,,505,0
714,Noibat,40,30,35,45,40,55,245,0.5,flying,dragon,8,0
715,Noivern,85,70,80,97,80,123,535,1.5,flying,dragon,85,0
716,Xerneas,126,131,95,131,98,99,680,3,fairy,,215,1
717,Yveltal,126,131,95,131,98,99,680,5.8,dark,flying,203,1
718,Zygarde,216,100,121,91,95,85,708,5,dragon,ground,284.6,1
719,Diancie,50,160,110,160,110,110,700,0.7,rock,fairy,8.8,1
720,Hoopa,80,160,60,170,130,80,680,,psychic,ghost,,1
721,Volcanion,80,110,120,130,90,70,600,1.7,fire,water,195,1
722,Rowlet,68,55,55,50,50,42,320,0.3,grass,flying,1.5,0
723,Dartrix,78,75,75,70,70,52,420,0.7,grass,flying,16,0
724,Decidueye,78,107,75,100,100,70,530,1.6,grass,ghost,36.6,0
725,Litten,45,65,40,60,40,70,320,0.4,fire,,4.3,0
726,Torracat,65,85,50,80,50,90,420,0.7,fire,,25,0
727,Incineroar,95,115,90,80,90,60,530,1.8,fire,dark,83,0
728,Popplio,50,54,54,66,56,40,320,0.4,water,,7.5,0
729,Brionne,60,69,69,91,81,50,420,0.6,water,,17.5,0
730,Primarina,80,74,74,126,116,60,530,1.8,water,fairy,44,0
731,Pikipek,35,75,30,30,30,65,265,0.3,normal,flying,1.2,0
732,Trumbeak,55,85,50,40,50,75,355,0.6,normal,flying,14.8,0
733,Toucannon,80,120,75,75,75,60,485,1.1,normal,flying,26,0
734,Yungoos,48,70,30,30,30,45,253,0.4,normal,,6,0
735,Gumshoos,88,110,60,55,60,45,418,0.7,normal,,14.2,0
736,Grubbin,47,62,45,55,45,46,300,0.4,bug,,4.4,0
737,Charjabug,57,82,95,55,75,36,400,0.5,bug,electric,10.5,0
738,Vikavolt,77,70,90,145,75,43,500,1.5,bug,electric,45,0
739,Crabrawler,47,82,57,42,47,63,338,0.6,fighting,,7,0
740,Crabominable,97,132,77,62,67,43,478,1.7,fighting,ice,180,0
741,Oricorio,75,70,70,98,70,93,476,0.6,fire,flying,3.4,0
742,Cutiefly,40,45,40,55,40,84,304,0.1,bug,fairy,0.2,0
743,Ribombee,60,55,60,95,70,124,464,0.2,bug,fairy,0.5,0
744,Rockruff,45,65,40,30,40,60,280,0.5,rock,,9.2,0
745,Lycanroc,85,115,75,55,75,82,487,,rock,,,0
746,Wishiwashi,45,140,130,140,135,30,620,0.2,water,,0.3,0
747,Mareanie,50,53,62,43,52,45,305,0.4,poison,water,8,0
748,Toxapex,50,63,152,53,142,35,495,0.7,poison,water,14.5,0
749,Mudbray,70,100,70,45,55,45,385,1,ground,,110,0
750,Mudsdale,100,125,100,55,85,35,500,2.5,ground,,920,0
751,Dewpider,38,40,52,40,72,27,269,0.3,water,bug,4,0
752,Araquanid,68,70,92,50,132,42,454,1.8,water,bug,82,0
753,Fomantis,40,55,35,50,35,35,250,0.3,grass,,1.5,0
754,Lurantis,70,105,90,80,90,45,480,0.9,grass,,18.5,0
755,Morelull,40,35,55,65,75,15,285,0.2,grass,fairy,1.5,0
756,Shiinotic,60,45,80,90,100,30,405,1,grass,fairy,11.5,0
757,Salandit,48,44,40,71,40,77,320,0.6,poison,fire,4.8,0
758,Salazzle,68,64,60,111,60,117,480,1.2,poison,fire,22.2,0
759,Stufful,70,75,50,45,50,50,340,0.5,normal,fighting,6.8,0
760,Bewear,120,125,80,55,60,60,500,2.1,normal,fighting,135,0
761,Bounsweet,42,30,38,30,38,32,210,0.3,grass,,3.2,0
762,Steenee,52,40,48,40,48,62,290,0.7,grass,,8.2,0
763,Tsareena,72,120,98,50,98,72,510,1.2,grass,,21.4,0
764,Comfey,51,52,90,82,110,100,485,0.1,fairy,,0.3,0
765,Oranguru,90,60,80,90,110,60,490,1.5,normal,psychic,76,0
766,Passimian,100,120,90,40,60,80,490,2,fighting,,82.8,0
767,Wimpod,25,35,40,20,30,80,230,0.5,bug,water,12,0
768,Golisopod,75,125,140,60,90,40,530,2,bug,water,108,0
769,Sandygast,55,55,80,70,45,15,320,0.5,ghost,ground,70,0
770,Palossand,85,75,110,100,75,35,480,1.3,ghost,ground,250,0
771,Pyukumuku,55,60,130,30,130,5,410,0.3,water,,1.2,0
772,Type: Null,95,95,95,95,95,59,534,1.9,normal,,120.5,0
773,Silvally,95,95,95,95,95,95,570,2.3,normal,,100.5,0
774,Minior,60,100,60,100,60,120,500,0.3,rock,flying,40,0
775,Komala,65,115,65,75,95,65,480,0.4,normal,,19.9,0
776,Turtonator,60,78,135,91,85,36,485,2,fire,dragon,212,0
777,Togedemaru,65,98,63,40,73,96,435,0.3,electric,steel,3.3,0
778,Mimikyu,55,90,80,50,105,96,476,0.2,ghost,fairy,0.7,0
779,Bruxish,68,105,70,70,70,92,475,0.9,water,psychic,19,0
